ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Armenia,"Labour force by sex, age and marital status (thousands)",ARM - HIES - Households' Integrated Living Conditions Survey,Sex: Female,Age (Aggregate bands): Total,widowed,2012,78.243,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Labour force by sex, age and marital status (thousands)",ARM - HIES - Households' Integrated Living Conditions Survey,Sex: Female,Age (Aggregate bands): Total,divorced,2012,42.095,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Labour force by sex, age and marital status (thousands)",ARM - HIES - Households' Integrated Living Conditions Survey,Sex: Female,Age (Aggregate bands): Total,not_elsewhere_classified,2012,0.791,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Labour force by sex, age and marital status (thousands)",ARM - HIES - Households' Integrated Living Conditions Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2012,253.924,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Labour force by sex, age and marital status (thousands)",ARM - HIES - Households' Integrated Living Conditions Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2012,439.949,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Labour force by sex, age and marital status (thousands)",ARM - HIES - Households' Integrated Living Conditions Survey,Sex: Female,Age (Aggregate bands): Total,total,2013,678.959,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Labour force by sex, age and marital status (thousands)",ARM - HIES - Households' Integrated Living Conditions Survey,Sex: Female,Age (Aggregate bands): Total,single,2013,129.398,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Labour force by sex, age and marital status (thousands)",ARM - HIES - Households' Integrated Living Conditions Survey,Sex: Female,Age (Aggregate bands): Total,married,2013,422.225,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Labour force by sex, age and marital status (thousands)",ARM - HIES - Households' Integrated Living Conditions Survey,Sex: Female,Age (Aggregate bands): Total,union_cohabiting,2013,5.757,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Labour force by sex, age and marital status (thousands)",ARM - HIES - Households' Integrated Living Conditions Survey,Sex: Female,Age (Aggregate bands): Total,widowed,2013,75.501,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Labour force by sex, age and marital status (thousands)",ARM - HIES - Households' Integrated Living Conditions Survey,Sex: Female,Age (Aggregate bands): Total,divorced,2013,45.896,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Labour force by sex, age and marital status (thousands)",ARM - HIES - Households' Integrated Living Conditions Survey,Sex: Female,Age (Aggregate bands): Total,not_elsewhere_classified,2013,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Labour force by sex, age and marital status (thousands)",ARM - HIES - Households' Integrated Living Conditions Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2013,250.795,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Labour force by sex, age and marital status (thousands)",ARM - HIES - Households' Integrated Living Conditions Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2013,427.982,,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1995,705.912,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1995,964.869,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1996,715.395,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1996,942.717,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1997,712.43,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1997,947.56,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1998,728.775,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1998,955.145,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,1999,738.678,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,1999,957.068,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2000,736.386,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2000,963.961,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2001,746.141,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2001,958.082,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2002,765.562,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2002,971.625,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2003,765.698,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2003,994.782,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2004,798.047,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2004,945.312,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2005,861.304,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2005,945.875,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2006,868.667,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2006,975.629,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2007,911.639,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2007,973.823,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2008,939.875,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2008,975.137,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2009,953.427,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2009,994.368,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2010,967.367,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2010,992.051,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2011,985.7,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2011,995.2,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2012,1000.738,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2012,1008.609,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2013,1020.094,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,married_union_cohabiting,2013,1012.002,,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Labour force by sex, age and marital status (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,single_widowed_divorced,2014,1029.392,,,,Repository: ILO-STATISTICS - Micro data processing
